Year,Grid,Week,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex
1998,Green Experimental,380,22-23 Oct,G11,G11,PL,D2035,N,1,2,1
1998,Green Experimental,380,22-23 Oct,E5,E5,PL,D1816,P,1,1,2
1998,Green Experimental,380,22-23 Oct,E5,,PL,D2036,N,1,2,2
1998,Green Experimental,380,22-23 Oct,E1,,PL,D2037,N,1,2,2
1998,Green Experimental,380,22-23 Oct,E1,,PL,D2038,N,1,2,1
1998,Green Experimental,380,22-23 Oct,E1,,PL,D2040,N,1,4,2
1998,Green Experimental,380,22-23 Oct,C1,,PL,D2041,N,1,4,1
1998,Green Experimental,380,22-23 Oct,C2,D2,PL,D2042,N,1,2,2
1998,Green Experimental,380,22-23 Oct,C7,C7,PL,D2043,N,1,2,2
1998,Green Experimental,380,22-23 Oct,J9,K9,PL,D1892,P,1,1,2
1998,Green Experimental,380,22-23 Oct,J10,,PL,D1909,P,1,1,1
1998,Green Experimental,380,22-23 Oct,J10,J10,PL,D2009/D2011,N,1,2,2
1998,Green Experimental,380,22-23 Oct,J11,,PL,,P,1,1,
1998,Green Experimental,380,22-23 Oct,H11,H11,PL,D2012,N,1,2,2
1998,Green Experimental,380,22-23 Oct,H9,,PL,D2480,P,1,1,2
1998,Green Experimental,380,22-23 Oct,H8,,PL,D2013,N,1,2,1
1998,Green Experimental,380,22-23 Oct,H7,,PL,D2018,N,1,2,1
1998,Green Experimental,380,22-23 Oct,H7,,PL,D2019,N,1,2,1
1998,Green Experimental,380,22-23 Oct,H2,H1 ,PL,D2495,P,1,1,1
1998,Green Experimental,380,22-23 Oct,H2,,PL,D1912,P,1,1,2
1998,Green Experimental,380,22-23 Oct,F3,,PL,D2020,N,1,2,1
1998,Green Experimental,380,22-23 Oct,F7,,PL,D2021,N,1,2,1
1998,Green Experimental,380,22-23 Oct,F11,,PL,D1908,P,1,1,1
1998,Green Experimental,380,22-23 Oct,D11,,PL,D2481,P,1,1,2
1998,Green Experimental,380,22-23 Oct,D6,,PL,D2022,N,1,2,1
1998,Green Experimental,380,22-23 Oct,D5,,PL,D2499,P,1,1,2
1998,Green Experimental,380,22-23 Oct,D5,C5,PL,D2456,P,1,1,1
1998,Green Experimental,380,22-23 Oct,D2,,PL,D2004,P,1,1,2
1998,Green Experimental,380,22-23 Oct,D11,,PL,,P,1,1,
1998,Green Experimental,380,22-23 Oct,B3,B3,PL,D2023,N,1,2,2
1998,Green Experimental,380,22-23 Oct,B4,B5,PL,D1859,P,1,1,1
1998,Green Experimental,380,22-23 Oct,B6,,PL,D2006,P,1,1,1
1998,Green Experimental,380,22-23 Oct,B7,,PL,D2024,N,1,2,2
1998,Green Experimental,380,22-23 Oct,B9,,PL,,N,,4,
1998,Green Experimental,380,22-23 Oct,B11,,PL,D1891,P,1,1,2
1998,Green Experimental,380,22-23 Oct,A6,,PL,D1924,P,1,1,1
1998,Green Experimental,380,22-23 Oct,A2,,PL,D2025,N,1,2,1
1998,Green Experimental,380,22-23 Oct,A1,,PL,D2496,N,1,2,1
1998,Green Experimental,380,22-23 Oct,A1,A1,PL,D2497,N,1,2,1
1998,Green Experimental,380,22-23 Oct,C3,C2,PL,D1880,P,2,1,1
1998,Green Experimental,380,22-23 Oct,C8,C8,PL,D1904,P,1,1,2
1998,Green Experimental,380,22-23 Oct,C8,,PL,,P,1,1,
1998,Green Experimental,380,22-23 Oct,,K2,PL,D2498,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,I11,PL,D1935,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,I10,PL,D1936,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,I8,PL,D2015,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,I7,PL,,P,1,1,
1998,Green Experimental,380,22-23 Oct,,H1 ,PL,D1937,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,G6,PL,D2451,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,G11,PL,D2409,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,E1,PL,D1804,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,C1,PL,D2452,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,C4,PL,D2453,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,C8,PL,D1884,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,B11,PL,D2454,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,A10,PL,D2455,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,A10,PL,D2051,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,A8,PL,D1876,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,A6,PL,,N,,2,
1998,Green Experimental,380,22-23 Oct,,A2,PL,D2052,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,J4,PL,D1942,P,1,1,1
1998,Green Experimental,380,22-23 Oct,,J4,PL,D2044,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,H9,PL,D2045,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,H8,PL,D2046,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,H7,PL,D2047,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,H2,PL,D2048,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,F1,PL,D1890,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,F2,PL,,N,,2,
1998,Green Experimental,380,22-23 Oct,,F3,PL,D2049,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,F11,PL,D2050,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,D9,PL,D2076,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,D9,PL,D2077,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,D9,PL,D2078,N,1,2,2
1998,Green Experimental,380,22-23 Oct,,D6,PL,D2079,N,1,2,1
1998,Green Experimental,380,22-23 Oct,,D5,PL,D1883,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,D2,PL,D1877,P,1,1,2
1998,Green Experimental,380,22-23 Oct,,B1 ,PL,D1934,P,1,1,1
1998,Green Experimental,380,22-23 Oct,,B6,PL,,P,1,1,
1998,Green Experimental,380,22-23 Oct,,B8,PL,D1888,P,1,3,
1998,Green Experimental,380,22-23 Oct,,B10,PL,D2080,N,1,2,1
1998,Henry Control,354,20-21 April,A1,,PL,C3234,N,1,2,2
1998,Henry Control,354,20-21 April,A4,A4,PL,C3359,P,1,1,1
1998,Henry Control,354,20-21 April,A5,,PL,C3448,P,1,1,2
1998,Henry Control,354,20-21 April,A9,A10,PL,C3447,P,1,1,1
1998,Henry Control,354,20-21 April,A10,,PL,,N,,2,
1998,Henry Control,354,20-21 April,A11,B11,PL,C3352,P,1,1,1
1998,Henry Control,354,20-21 April,A11,A11,PL,C3235,N,1,2,2
1998,Henry Control,354,20-21 April,B4,B4,PL,C3393,P,1,1,1
1998,Henry Control,354,20-21 April,B1,A1,PL,C3130,P,1,1,2
1998,Henry Control,354,20-21 April,C1,D2,PL,C3316,P,1,1,1
1998,Henry Control,354,20-21 April,C2,A2,PL,C3386,P,1,1,1
1998,Henry Control,354,20-21 April,C9,C9,PL,C3337,RT,2,1,2
1998,Henry Control,354,20-21 April,C9,D7,PL,C3387,P,1,1,1
1998,Henry Control,354,20-21 April,E2,E1,PL,C3236,RT,2,1,2
1998,Henry Control,354,20-21 April,E3,E4,PL,C3392,P,1,1,2
1998,Henry Control,354,20-21 April,E4,,PL,C3319,P,1,1,2
1998,Henry Control,354,20-21 April,E5,D5,PL,C3336,RT,2,1,2
1998,Henry Control,354,20-21 April,E8,,PL,C3335,N,1,2,2
1998,Henry Control,354,20-21 April,K3,K3,PL,C3345,P,1,1,1
1998,Henry Control,354,20-21 April,K9,,PL,C3343,P,2,1,2
1998,Henry Control,354,20-21 April,J9,I7,PL,C3322,P,2,1,2
1998,Henry Control,354,20-21 April,J6,I10,PL,C3239,RT,2,1,1
1998,Henry Control,354,20-21 April,J4,I2,PL,C3368,P,2,1,1
1998,Henry Control,354,20-21 April,J1,,PL,C3373,P,1,1,2
1998,Henry Control,354,20-21 April,J1,,PL,C3237,N,1,2,2
1998,Henry Control,354,20-21 April,I1,,PL,,N,,2,
1998,Henry Control,354,20-21 April,I5,,PL,C3342,P,2,1,2
1998,Henry Control,354,20-21 April,I9,,PL,C3238,N,2,2,1
1998,Henry Control,354,20-21 April,H11,,PL,C3338,N,1,2,1
1998,Henry Control,354,20-21 April,H7,,PL,C3119,P,1,1,2
1998,Henry Control,354,20-21 April,H2,,PL,C3341,N,1,2,1
1998,Henry Control,354,20-21 April,G3,I4,PL,C3378,P,2,1,2
1998,Henry Control,354,20-21 April,G5,,PL,C3348,P,2,1,1
1998,Henry Control,354,20-21 April,,K2,PL,C3339,N,1,2,2
1998,Henry Control,354,20-21 April,,H11,PL,C3335,P,1,1,2
1998,Henry Control,354,20-21 April,,A9,PL,C3334,RT,1,1,1
1998,Henry Control,357,14-15 May,A2,C3,PL,C3393,P,1,1,1
1998,Henry Control,357,14-15 May,A6,,PL,,P,1,1,2
1998,Henry Control,357,14-15 May,A8,,PL,,P,1,1,
1998,Henry Control,357,14-15 May,A10,,PL,,N,,2,
1998,Henry Control,357,14-15 May,C10,B9,PL,C3387,P,1,1,1
1998,Henry Control,357,14-15 May,C9,,PL,D1097,N,1,2,
1998,Henry Control,357,14-15 May,G8,F8,PL,C3119,P,1,1,2
1998,Henry Control,357,14-15 May,G6,H5,PL,D1096,RT,2,1,2
1998,Henry Control,357,14-15 May,G4,G4,PL,C3319,P,1,1,2
1998,Henry Control,357,14-15 May,G3,E3,PL,C3392,P,1,1,2
1998,Henry Control,357,14-15 May,G1,H2,PL,C3341,P,1,1,1
1998,Henry Control,357,14-15 May,B4,B4,PL,C3130,P,1,1,2
1998,Henry Control,357,14-15 May,B6,E5,PL,C3336,P,2,1,2
1998,Henry Control,357,14-15 May,B9,E8,PL,C3337,P,2,1,2
1998,Henry Control,357,14-15 May,D4,D5,PL,C3348,P,2,1,1
1998,Henry Control,357,14-15 May,E1,D2,PL,C3236,P,2,1,2
1998,Henry Control,357,14-15 May,F1,C1,PL,C3316,P,1,1,1
1998,Henry Control,357,14-15 May,F9,E9,PL,C3238,P,1,1,1
1998,Henry Control,357,14-15 May,H9,H9,PL,C3335,P,1,1,2
1998,Henry Control,357,14-15 May,K8,,PL,C3343,P,2,1,2
1998,Henry Control,357,14-15 May,K7,J11,PL,C3322,P,1,1,2
1998,Henry Control,357,14-15 May,K5,K3,PL,C3368,P,2,1,1
1998,Henry Control,357,14-15 May,K4,K5,PL,D930,RT,2,1,2
1998,Henry Control,357,14-15 May,,A1,PL,C3234,P,1,1,2
1998,Henry Control,357,14-15 May,,A9,PL,C3447,P,1,1,1
1998,Henry Control,357,14-15 May,,A11,PL,,N,,2,
1998,Henry Control,357,14-15 May,,I1,PL,C3229,N,1,2,1
1998,Henry Control,357,14-15 May,,I9,PL,C3443,N,1,2,1
1998,Henry Control,357,14-15 May,,D8,PL,C3331,N,1,2,1
1998,Henry Control,357,14-15 May,,J9,PL,C3330,N,1,2,1
1998,Henry Control,361,9-10 June,A4,,PL,,N,,2,
1998,Henry Control,361,9-10 June,A5,A6,PL,C3359,P,1,1,1
1998,Henry Control,361,9-10 June,A10,A7,PL,C3447,P,1,1,1
1998,Henry Control,361,9-10 June,D8,C9,PL,C3337,P,2,1,2
1998,Henry Control,361,9-10 June,D3,E4,PL,C3348,P,2,1,1
1998,Henry Control,361,9-10 June,D2,E1,PL,C3316,P,1,1,1
1998,Henry Control,361,9-10 June,G8,,PL,C3290,N,1,2,2
1998,Henry Control,361,9-10 June,G11,,PL,C3289,N,1,2,2
1998,Henry Control,361,9-10 June,G11,,PL,C3287,N,1,2,2
1998,Henry Control,361,9-10 June,H11,,PL,C3335,P,1,1,2
1998,Henry Control,361,9-10 June,J7,,PL,C3286,N,1,2,2
1998,Henry Control,361,9-10 June,K7,,PL,C3285,N,1,2,1
1998,Henry Control,361,9-10 June,K8,,PL,C3368,P,2,1,1
1998,Henry Control,361,9-10 June,B4,,PL,C3393,P,1,1,1
1998,Henry Control,361,9-10 June,B5,,PL,C3336,P,2,1,2
1998,Henry Control,361,9-10 June,B7,,PL,C3448,D,1,3,
1998,Henry Control,361,9-10 June,E8,,PL,,N,,2,
1998,Henry Control,361,9-10 June,E8,E7,PL,C3387,P,1,1,1
1998,Henry Control,361,9-10 June,E5,,PL,C3256,N,1,2,2
1998,Henry Control,361,9-10 June,E2,,PL,C3236,P,2,1,2
1998,Henry Control,361,9-10 June,H1,,PL,C3229,P,1,1,2
1998,Henry Control,361,9-10 June,H1,F1,PL,C3341,P,1,1,1
1998,Henry Control,361,9-10 June,K11,,PL,C3255,N,1,2,1
1998,Henry Control,361,9-10 June,K11,,PL,C3254,N,1,2,2
1998,Henry Control,361,9-10 June,K9,,PL,C3343,P,2,1,2
1998,Henry Control,361,9-10 June,F10,,PL,C3274,N,1,2,2
1998,Henry Control,361,9-10 June,F7,H9,PL,C3119,P,1,1,2
1998,Henry Control,361,9-10 June,F6,F7,PL,D1096,P,2,1,2
1998,Henry Control,361,9-10 June,F3,,PL,C3319,P,1,1,2
1998,Henry Control,361,9-10 June,F2,,PL,C3392,P,1,1,2
1998,Henry Control,361,9-10 June,F2,,PL,C3273,N,1,2,2
1998,Henry Control,361,9-10 June,I2,,PL,,N,,2,
1998,Henry Control,361,9-10 June,I10,,PL,C3275,N,1,2,2
1998,Henry Control,361,9-10 June,I11,,PL,C3238,P,1,1,
1998,Henry Control,361,9-10 June,K2,,PL,,P,1,1,
1998,Henry Control,361,9-10 June,,A6,PL,C3271,N,1,2,2
1998,Henry Control,361,9-10 June,,D3,PL,C3270,N,1,2,2
1998,Henry Control,361,9-10 June,,B8,PL,C3288,N,1,2,2
1998,Henry Control,364,Jun 30-Jul 1,I1,,PL,C3264,N,1,2,1
1998,Henry Control,364,Jun 30-Jul 1,K3,,PL,C3265,N,1,2,1
1998,Henry Control,364,Jun 30-Jul 1,C5,,PL,C3268,N,1,2,1
1998,Henry Control,364,Jun 30-Jul 1,C1,,PL,C3316,P,1,1,1
1998,Henry Control,364,Jun 30-Jul 1,E8,,PL,C3266,N,1,2,1
1998,Henry Control,364,Jun 30-Jul 1,J11,,PL,C3267,N,1,2,1
1998,Henry Control,368,27-28 Jul,A1,,PL,C3268,P,1,1,1
1998,Henry Control,368,27-28 Jul,A3,,PL,C3278,N,1,2,1
1998,Henry Control,368,27-28 Jul,E8,,PL,C3266,P,1,1,1
1998,Henry Control,368,27-28 Jul,E4,,PL,C3348,P,2,1,1
1998,Henry Control,368,27-28 Jul,E1,E3,PL,C3316,P,1,1,1
1998,Henry Control,368,27-28 Jul,B1,B2,PL,C3295,N,1,2,2
1998,Henry Control,368,27-28 Jul,B4,A3,PL,C3294,N,1,2,2
1998,Henry Control,368,27-28 Jul,B5,,PL,,N,,2,
1998,Henry Control,368,27-28 Jul,F8,E8,PL,C3356,P,1,1,1
1998,Henry Control,368,27-28 Jul,F6,G7,PL,D1096,P,2,1,
1998,Henry Control,368,27-28 Jul,C4,,PL,C3440,N,1,2,1
1998,Henry Control,368,27-28 Jul,C11,E11,PL,C3439,N,1,2,2
1998,Henry Control,368,27-28 Jul,G11,,PL,C3438,N,1,2,1
1998,Henry Control,368,27-28 Jul,G4,,PL,C3437,N,1,2,1
1998,Henry Control,368,27-28 Jul,G2,H2,PL,C3436,N,1,2,2
1998,Henry Control,368,27-28 Jul,I10,,PL,C3435,N,1,2,1
1998,Henry Control,368,27-28 Jul,I7,,PL,C3434,N,1,2,1
1998,Henry Control,368,27-28 Jul,D2,,PL,C3270,P,1,1,2
1998,Henry Control,368,27-28 Jul,D5,E4,PL,C3319,P,1,1,2
1998,Henry Control,368,27-28 Jul,D8,D9,PL,C3337,P,2,1,2
1998,Henry Control,368,27-28 Jul,H11,G11,PL,C3267,P,2,1,1
1998,Henry Control,368,27-28 Jul,H10,H10,PL,C3279,N,1,2,2
1998,Henry Control,368,27-28 Jul,H2,F1,PL,C3261,N,1,2,1
1998,Henry Control,368,27-28 Jul,K1,K5,PL,C3282,N,1,2,1
1998,Henry Control,368,27-28 Jul,K1,K3,PL,C3257,N,1,2,1
1998,Henry Control,368,27-28 Jul,K2,K2,PL,C3442,N,1,2,2
1998,Henry Control,368,27-28 Jul,K5,,PL,C3280,N,1,2,2
1998,Henry Control,368,27-28 Jul,,A1,PL,C3433,N,1,2,1
1998,Henry Control,368,27-28 Jul,,A5,PL,C3432,RT,2,1,2
1998,Henry Control,368,27-28 Jul,,E1,PL,C3431,N,1,2,2
1998,Henry Control,368,27-28 Jul,,J11,PL,C3276,N,1,2,1
1998,Henry Control,368,27-28 Jul,,K1,PL,C3264,P,2,1,1
1998,Henry Control,368,27-28 Jul,,K6,PL,,N,,2,
1998,Henry Control,368,27-28 Jul,,B1,PL,C3262,N,1,2,2
1998,Henry Control,368,27-28 Jul,,B1,PL,C3252,N,1,2,1
1998,Henry Control,371,18-19 Aug,A6,,PL,C3430,N,1,2,1
1998,Henry Control,371,18-19 Aug,A11,,PL,C3429,N,1,2,2
1998,Henry Control,371,18-19 Aug,C10,E7,PL,C3337,P,2,1,2
1998,Henry Control,371,18-19 Aug,C5,A6,PL,C3268,P,1,1,1
1998,Henry Control,371,18-19 Aug,C5,,PL,C3294,P,1,1,2
1998,Henry Control,371,18-19 Aug,E1,C1,PL,C3270,P,1,1,2
1998,Henry Control,371,18-19 Aug,E4,D4,PL,C3437,P,1,1,1
1998,Henry Control,371,18-19 Aug,G11,J11,PL,C3279,P,1,1,2
1998,Henry Control,371,18-19 Aug,G7,H5,PL,D1096,P,2,1,2
1998,Henry Control,371,18-19 Aug,G6,H6,PL,C3348,P,2,1,1
1998,Henry Control,371,18-19 Aug,I2,K2,PL,C3442,P,1,1,2
1998,Henry Control,371,18-19 Aug,I10,H10,PL,C3438,P,1,1,1
1998,Henry Control,371,18-19 Aug,J11,J9,PL,C3276,P,1,1,1
1998,Henry Control,371,18-19 Aug,J9,I8,PL,C3428,N,1,2,1
1998,Henry Control,371,18-19 Aug,K8,K7,PL,C3434,P,1,1,1
1998,Henry Control,371,18-19 Aug,B5,,PL,C3432,P,2,1,2
1998,Henry Control,371,18-19 Aug,D4,E3,PL,C3316,P,1,1,1
1998,Henry Control,371,18-19 Aug,F3,E4,PL,C3319,P,1,1,2
1998,Henry Control,371,18-19 Aug,F8,E8,PL,C3266,P,1,1,1
1998,Henry Control,371,18-19 Aug,H10,G11,PL,C3267,P,2,1,1
1998,Henry Control,371,18-19 Aug,H10,I9,PL,C3435,P,1,1,1
1998,Henry Control,371,18-19 Aug,H3,G3,PL,C3261,P,1,1,1
1998,Henry Control,371,18-19 Aug,J2,,PL,C3282,P,1,1,1
1998,Henry Control,371,18-19 Aug,,A5,PL,C3258,N,1,2,1
1998,Henry Control,371,18-19 Aug,,A7,PL,,P,1,1,
1998,Henry Control,371,18-19 Aug,,A11,PL,C3298,N,1,2,2
1998,Henry Control,371,18-19 Aug,,C9,PL,C3232,N,1,2,1
1998,Henry Control,371,18-19 Aug,,C9,PL,C3281,N,1,2,1
1998,Henry Control,371,18-19 Aug,,K6,PL,C3280,P,1,1,2
1998,Henry Control,371,18-19 Aug,,B3,PL,C3278,P,1,1,1
1998,Henry Control,371,18-19 Aug,,J9,PL,C3242,N,1,2,1
1998,Henry Control,371,18-19 Aug,,K3,PL,C3257,P,1,1,1
1998,Henry Control,374,9-10 Sept,A7,A7,PL,C3232,P,1,1,1
1998,Henry Control,374,9-10 Sept,A9,B9,PL,C3260,N,1,3,1
1998,Henry Control,374,9-10 Sept,C6,E6,PL,C3227,N,1,2,2
1998,Henry Control,374,9-10 Sept,C5,B6,PL,C3258,P,1,3,1
1998,Henry Control,374,9-10 Sept,C4,E2,PL,C3316,P,1,1,1
1998,Henry Control,374,9-10 Sept,E4,E4,PL,C3270,P,1,1,2
1998,Henry Control,374,9-10 Sept,E7,,PL,C3337,P,2,1,2
1998,Henry Control,374,9-10 Sept,G11,,PL,C3231,N,1,2,2
1998,Henry Control,374,9-10 Sept,G10,G9,PL,C3292,RT,2,1,1
1998,Henry Control,374,9-10 Sept,G9,,PL,C3340,N,1,2,2
1998,Henry Control,374,9-10 Sept,G7,C6,PL,C3266,P,1,1,1
1998,Henry Control,374,9-10 Sept,G7,H6,PL,D1096,P,2,1,2
1998,Henry Control,374,9-10 Sept,G4,F5,PL,C3319,P,1,1,2
1998,Henry Control,374,9-10 Sept,G2,F1,PL,C3329,N,1,2,2
1998,Henry Control,374,9-10 Sept,F1,G2,PL,C3261,P,1,1,1
1998,Henry Control,374,9-10 Sept,F2,H1,PL,C3431,P,1,1,2
1998,Henry Control,374,9-10 Sept,H10,H10,PL,C3279,P,1,1,2
1998,Henry Control,374,9-10 Sept,H10,G11,PL,C3438,P,1,1,1
1998,Henry Control,374,9-10 Sept,H2,,PL,C3243,N,1,2,1
1998,Henry Control,374,9-10 Sept,J2,J4,PL,C3442,P,1,1,2
1998,Henry Control,374,9-10 Sept,J4/K3,J2,PL,C3282,P,1,1,1
1998,Henry Control,374,9-10 Sept,K9,K10,PL,C3242,P,1,1,1
1998,Henry Control,374,9-10 Sept,K7,K7,PL,C3246,N,1,2,1
1998,Henry Control,374,9-10 Sept,K6,K3,PL,C3434,P,1,1,1
1998,Henry Control,374,9-10 Sept,I1,,PL,C3244,N,1,2,1
1998,Henry Control,374,9-10 Sept,I6,I7,PL,C3245,N,1,2,1
1998,Henry Control,374,9-10 Sept,I8,,PL,C3247,N,1,2,2
1998,Henry Control,374,9-10 Sept,G3,C5,PL,C3437,P,1,1,1
1998,Henry Control,374,9-10 Sept,,A3,PL,C3328,N,1,2,2
1998,Henry Control,374,9-10 Sept,,G7,PL,C3348,P,2,1,1
1998,Henry Control,374,9-10 Sept,,I8,PL,C3428,P,1,1,1
1998,Henry Control,374,9-10 Sept,,F3,PL,C3249,N,1,2,2
1998,Henry Control,374,9-10 Sept,,J1 ,PL,C3257,P,1,1,1
1998,Henry Control,374,9-10 Sept,,K5,PL,C3280,P,1,1,2
1998,Henry Control,378,6-7 Oct,A3,,PL,C3295,P,1,1,2
1998,Henry Control,378,6-7 Oct,A4,,PL,C3328,P,1,1,2
1998,Henry Control,378,6-7 Oct,A5,,PL,C3114,N,1,2,1
1998,Henry Control,378,6-7 Oct,A6,B5,PL,C3117,N,1,2,1
1998,Henry Control,378,6-7 Oct,C6,,PL,,D,,3,2
1998,Henry Control,378,6-7 Oct,C4,C4,PL,C3327,N,1,2,1
1998,Henry Control,378,6-7 Oct,E2,,PL,C3326,N,1,2,1
1998,Henry Control,378,6-7 Oct,E3,D2,PL,C3270,P,1,1,2
1998,Henry Control,378,6-7 Oct,E4,,PL,,N,1,2,2
1998,Henry Control,378,6-7 Oct,E8,,PL,C3250,N,1,2,1
1998,Henry Control,378,6-7 Oct,E8,E8,PL,C3208,N,1,2,2
1998,Henry Control,378,6-7 Oct,E11,E11,PL,C3209,N,1,2,1
1998,Henry Control,378,6-7 Oct,G5,,PL,C3207,N,1,2,1
1998,Henry Control,378,6-7 Oct,G2,,PL,C3261,P,1,1,1
1998,Henry Control,378,6-7 Oct,I5,H6,PL,D1096,P,2,1,2
1998,Henry Control,378,6-7 Oct,I11,,PL,C3271,P,1,1,2
1998,Henry Control,378,6-7 Oct,B4,A3,PL,C3437,P,1,1,1
1998,Henry Control,378,6-7 Oct,D10,E10,PL,C3266,P,1,1,1
1998,Henry Control,378,6-7 Oct,D3,,PL,C3301,N,1,2,2
1998,Henry Control,378,6-7 Oct,F2,F2,PL,C3249,P,1,1,2
1998,Henry Control,378,6-7 Oct,F5,,PL,C3319,P,1,1,2
1998,Henry Control,378,6-7 Oct,F6,,PL,C3115,N,1,2,1
1998,Henry Control,378,6-7 Oct,F9,,PL,C3427,N,1,2,2
1998,Henry Control,378,6-7 Oct,H11,H11,PL,C3438,P,1,1,1
1998,Henry Control,378,6-7 Oct,H9,H9,PL,C3247,P,1,1,2
1998,Henry Control,378,6-7 Oct,H7,,PL,C3426,N,1,2,2
1998,Henry Control,378,6-7 Oct,H6,,PL,C3014,N,1,2,1
1998,Henry Control,378,6-7 Oct,H4,H3,PL,C3075,N,1,2,2
1998,Henry Control,378,6-7 Oct,H2,H2,PL,C3094,N,1,2,2
1998,Henry Control,378,6-7 Oct,J5,,PL,C3434,P,1,1,1
1998,Henry Control,378,6-7 Oct,J11,,PL,,D,,3,1
1998,Henry Control,378,6-7 Oct,J11,,PL,C3098,N,1,2,2
1998,Henry Control,378,6-7 Oct,K4,,PL,C3282,P,1,1,1
1998,Henry Control,378,6-7 Oct,K3,K4,PL,C3442,P,1,1,2
1998,Henry Control,378,6-7 Oct,K1,,PL,C3204,N,1,2,2
1998,Henry Control,378,6-7 Oct,,A2,PL,C4401,N,1,2,1
1998,Henry Control,378,6-7 Oct,,A3,PL,C4402,N,1,2,2
1998,Henry Control,378,6-7 Oct,,A5,PL,C4403,N,1,2,2
1998,Henry Control,378,6-7 Oct,,C7,PL,C4404,N,1,2,1
1998,Henry Control,378,6-7 Oct,,C3,PL,C4405,N,1,2,2
1998,Henry Control,378,6-7 Oct,,C1,PL,C4406,N,1,2,2
1998,Henry Control,378,6-7 Oct,,E2,PL,C4408,N,1,2,2
1998,Henry Control,378,6-7 Oct,,E11,PL,C4409,N,1,2,2
1998,Henry Control,378,6-7 Oct,,D8,PL,C3083,N,1,2,1
1998,Henry Control,378,6-7 Oct,,D3,PL,C3090,N,1,2,1
1998,Henry Control,378,6-7 Oct,,F1,PL,C3329,P,1,1,2
1998,Henry Control,378,6-7 Oct,,F7,PL,C3092,N,1,2,2
1998,Henry Control,378,6-7 Oct,,F10,PL,C3201,N,1,2,2
1998,Henry Control,378,6-7 Oct,,H3,PL,C3348,P,2,1,1
1998,Henry Control,378,6-7 Oct,,K7,PL,C3246,P,1,1,1
1998,Henry Control,378,6-7 Oct,,I1,PL,C3243,P,1,1,1
1998,Henry Control,378,6-7 Oct,,G1,PL,,N,,2,
1998,Henry Experimental,363,25-26 June,D8,,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,D4,,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,F3,,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,F6,,PL,D1170,P,1,1,2
1998,Henry Experimental,363,25-26 June,H7,,PL,D1200,P,1,1,2
1998,Henry Experimental,363,25-26 June,H5,,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,H3,H4,PL,D1196,P,1,1,2
1998,Henry Experimental,363,25-26 June,L9,,PL,C3334,P,1,1,1
1998,Henry Experimental,363,25-26 June,L5,,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,L4,,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,A9,,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,C2,,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,E8,,PL,D1127,P,1,1,1
1998,Henry Experimental,363,25-26 June,K10,,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,K9,,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,K5,,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,K4,,PL,D1160,P,1,1,1
1998,Henry Experimental,363,25-26 June,,B3,PL,,N,,2,
1998,Henry Experimental,363,25-26 June,,J1,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,,D3,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,,D4,PL,,N,,2,2
1998,Henry Experimental,363,25-26 June,,H7,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,,H1,PL,,N,,2,1
1998,Henry Experimental,363,25-26 June,,A1,PL,D1130,P,1,1,1
